Questions,Correct,A,B,C,D
"What was the name of Shakespeares theatre, where his acting company performed?", The Globe Theater,The Theatre,The Oscar Theater,The Courtyard,The Globe Theater
What did Shakespeare leave to his wife Anne in his will?, his second best bed,30 pounds,all his silver plate,a silver bowl,his second best bed
In what year did Dean Koontzs first novel debut?, 1968,1981,1972,1968,1977
What 70s television series did Dean Koontz write an episode for?, CHiPs,CHiPs,The Love Boat,Little House on the Prairie,All In The Family
Which of these is not one of Dean Koontzs pseudonyms?, Marion Marquart,Leonard Chris,Leigh Nichols,Marion Marquart,Richard Paige
What is the occupation of Hermiones parents in the Harry Potter books?, Dentists,Dentists,Waiter/Waitress,Doctors,Teachers
Which of these statements is NOT true about Harry Potter character Hermione Granger?, She was named after J.K Rowlings best friend.,Her parents are dentists.,She was named after J.K Rowlings best friend.,She has bushy hair.,She passes her O.W.L.s
In what book does Hermione develop a crush on Gilderoy Lockhart?, Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,Harry Potter and the Order of the Phoenix,Harry Potter and the Philosophers Stone,Harry Potter and the Goblet of Fire
"In the poem The Rime of the Ancient Mariner, the Ancient Mariner tells his tale to a person he pulls aside from what event?", A wedding,A dance,A wedding,A play,A party
How did the Mariners ship end up in the Antarctic Ocean in the poem The Rime of the Ancient Mariner?, It was blown south by a storm.,They were exploring the Antarctic.,The ships compass was broken.,It was blown south by a storm.,They were shipping supplies to Antarctica.
"In The Rime of the Ancient Mariner, what creature brings good luck to the ship and follows it out of the icebergs?", An albatross,A dolphin,A whale,A seal,An albatross
What did the Ancient Mariner from The Rime of the Ancient Mariner do that cursed the crew and the ship?, He killed the albatross,He ate the dolphin,He drove the whale away,He killed the albatross,He wounded the seal
What did the crew of the ship in The Rime of the Ancient Mariner put around the Mariners neck to shame him?, The albatross,A noose,A sign that said Kick me,A rock tied to a rope,The albatross
What does the Mariner from The Rime of the Ancient Mariner see on the horizon that gives the crew a fleeting sense of hope?, Another ship,Another whale,Another ship,Land,Another albatross
"In the poem The Rime of the Ancient Mariner, how many men died onboard the ship when the Moon rose?", 200,1,200,75,150
How long did the Mariner sail alone after the crew had died in The Rime of the Ancient Mariner?, Seven days and seven nights,One week,Thirteen days,Seven days and seven nights,A fortnight
What creatures does the Mariner watch swimming in the sea beyond the shadow of the ship in The Rime of the Ancient Mariner?, Water snakes,Water snakes,Dolphins,Whales,Schools of fish
What does the Mariner do that begins to lift the curse in the poem The Rime of the Ancient Mariner?, He blesses the water snakes and says a prayer.,He swims with the whales.,He rides on the back of a dolphin.,He blesses the water snakes and says a prayer.,He clicks his heels three times saying Theres no place like home!
What happens after the Mariner from The Rime of the Ancient Mariner awakes after a blessed sleep?, A storm ravages the ship.,A wind blows out of the East..,A storm ravages the ship.,He eats breakfast.,He drinks some sea water.
"In the English poem The Rime of the Ancient Mariner, which dead crew member helped the Mariner pull on a rope after the crew rose from the dead?", The Mariners nephew,The ships cook,The Mariners nephew,The captain of the ship,The Mariners best friend
"In the beginning of Part 6 of The Rime of the Ancient Mariner, who is having a conversation with whom?", The First Voice and the Second Voice,The mariner and the Second Voice,The First Voice and the Second Voice,The mariner and the ghost,The albatross and the whale
Where does the wind blow the ship after the conversation in the beginning of Part 6 of The Rime of the Ancient Mariner is over?, Back to the Mariners home country,To the North Pole,Back to the Mariners home country,To the South Pole,To a strange new country
Who was in the boat that rowed nearer the Mariners ship in the harbor at the end of the poem The Rime of the Ancient Mariner?," The Pilot, his son, and the Hermit",The Pilot and his wife,"The Pilot, by himself","The Pilot, his daughter, and the Hermit","The Pilot, his son, and the Hermit"
"At the end of the poem The Rime of the Ancient Mariner, the man who the Mariner told his story to does what?"," Goes home, and gets up the next morning wiser than before",Goes back to the wedding,Goes with the Mariner back to the ship,"Goes home, and gets up the next morning wiser than before",Goes back to the party
What Shakespeare historical play was being performed at the Globe Theatre in 1613 when a fire broke out from a misguided theatrical cannon shot?, Henry VIII,The Tempest,Richard II,Henry IV Part II,Henry VIII
"Sporting a male pseudonym, what female French novelist maintained a romantic relationship with Frederic Chopin from 1837-1847?", George Sand,George Eliot,George Sand,Elizabeth Barrett Browning,George Orwell
"What best-selling American author, born Howard Allen O’Brien, created the vampire Lestat de Lioncourt?", Anne Rice,Anne Rice,Dean Koontz,Stephen King,Stephenie Meyer
"Based on Audrey Niffenegger’s novel, this 2009 movie starring Eric Bana and Rachel McAdams chronicles a romance over time between Henry DeTamble and Clare Abshire.", The Time Travelers Wife,The Time Travelers Wife,Sunshine Cleaning,The International,Duplicity
"With characters such as Fiver, Bigwig, and General Woundwort, what Richard Adams heroic fantasy novel follows the story of a small group of rabbits?", Watership Down,Lord of the Flies,The Bureaucrats,Watership Down,"Rabbit, Run"
"Often coming in at number one on 100 Best Novels of the 20th Century lists, what is the name of the James Joyce book that depicts a day in the life of Leopold Bloom?", Ulysses,Dubliners,Ulysses,Finnegans Wake,A Portrait of the Artist as a Young Man
"This Jacquelyn Mitchard’s novel, which was the first book chosen for Oprah’s Book Club in 1996, was made into a 1999 Michele Pfeiffer and Treat Williams movie.", The Deep End of the Ocean,The Heart of a Woman,Song of Solomon,Shes Come Undone,The Deep End of the Ocean
Which 19th century epistolary novel by Wilkie Collins is considered to be the first modern detective novel in the English language?, The Moonstone,A Study in Scarlet,The Count of Monte Cristo,Murder on the Orient Express,The Moonstone
"Which anti-war science fiction novel by Kurt Vonnegut follows the journeys through time of American soldier, Billy Pilgrim, mostly set in Dresden, Germany?", Slaughterhouse Five,Cats Cradle,Mother Night,Breakfast of Champions,Slaughterhouse Five
What is the slang term used for romance novels in literature?, Bodice Rippers,Chick Lit,Torrid Teasers,Moonlighters,Bodice Rippers
This small publishing company is noted for its defence for freedom of speech. Can you name the publishing company that took on the United States Postal Service for the right to publish Lady Chatterleys Lover?, Grove Press,Random House,Simon  Schuster,Doubleday,Grove Press
In 1972 Kathleen Woodiwiss published a historical romance that took a historical romantic couple actually into the bedroom. Can you name the book that begins the saga of the Birmingham Family?, The Flame and the Flower,The Wiz of Fifth Avenue,Rebeccas,The Flame and the Flower,The Sword and Shield
With what book did Erica Jong debut in 1973 that introduced the character Isadora Zelda White Strollerman Wing and Isadoras search for emotional and sexual fulfilment?, Fear of Flying,J,Fear of Flying,Wings of a Dove,Coffee Tea or Me
What is the name of the mythical land that is the basis of Piers Anthonys most famous fantasy book series?, Xanth,Xanth,Dinotopia,Oz,Garran
What was the title of Piers Anthonys famous horror novel written in 1990?, Firefly,Firefly,Hasan,Ghost of Space,For Love of Evil
Which one of these fantasy books by Piers Anthony is not part of a series?, Mercycle,"Ogre, Ogre",Juxtaposition,Mercycle,On a Pale Horse
Who did Piers Anthony collaborate with to write the Kelvin of Rudd series?, Robert E. Margroff,R.L. Stine,Mercedes Lackey,Stephen King,Robert E. Margroff
Which of these is not a book from the Apprentice Adept series by Piers Anthony?, Prostho Plus,Phaze Doubt,Unicorn Point,Prostho Plus,Split Infinity
Piers Anthonys fantasy land of Xanth looks strikingly similar to what southern state of the USA?, Florida,Louisiana,Florida,Georgia,Mississippi
"Apart from writing a bestselling horror fiction, he also worked as an acting and business manager of Irvings Lyceum Theatre, London. Who is he?", Bram Stoker,Nathaniel Hawthorne,James Joyce,William Hope Hodgson,Bram Stoker
This French writers grandmother was an Afro-Caribbean slave who married a white nobleman., Alexandre Dumas,Victor Hugos,Jules Vernes,Voltaires,Alexandre Dumas
"She wrote her only best-seller novel bedridden, with a broken ankle only for her amusement, keeping it secret from her friends. Who is she?", Margaret Mitchell,George Elliott,Jane Austen,Emily Bronte,Margaret Mitchell
"What was the name of the only brother of the sister authors Charlotte, Emily and Anne Bronte?", Branwell,Branwell,Arthur,Edward,Edmund
"According to many scholars, Miguel Cervantes penned the first modern novel. What is its title?", Don Quixote,Don Quixote,The Iliad,The Impossible Dream,La Galatea
Which of the following Irish writers did not receive the Nobel Prize for Literature in the 20th century?, James Joyce,Seamus Heaney,Samuel Beckett,William Butler Yeats,James Joyce
"Ernest Hemingway fictionalized his experiences of World War I in this book which tells the story of an American soldier, Lt. Fredric Henry, who falls in love with a British nurse, named Catherine Barkley.", A Farewell to Arms,The Sun Also Rises,A Farewell to Arms,For Whom the Bell Tolls,The Old Man and the Sea
