Questions,Correct,A,B,C,D
"What do these American movies have in common: “The Running Man”, “Predator”, and “Batman and Robin” (1997)?", They have two governors in their cast.,They have one and the same executive producer and director.,They have one and the same writers and director.,They have two governors in their cast.,They each set box office records on their opening day.
Which American building was the world’s first building to have air conditioning installed for comfort?, The New York Stock Exchange,The Chicago Stock Exchange,Madison Square Garden,The Smithsonian Institute,The New York Stock Exchange
Which of these is the biggest retail wine store in the USA?, Sams Wine and Spirits of Chicago,Gallo Wine Store of California,Costco of New York,The New Yorker Wine and Liquor Pavillion,Sams Wine and Spirits of Chicago
Which event happened for the first time on 3 April 1973 on Lexington Avenue in New York City?, The first cell phone call was made.,The first commercial sale of a microwave oven was done.,The first anabolic steroid was formed.,The first cell phone call was made.,The first tablet computer was sold.
Who won the Orteig Prize in 1927?, Charles Lindbergh,Albert Einstein,Charles Lindbergh,Ross Perot,Bill Gates
"The key to the notorious prison in France, the Bastille, is in the USA. Where is it kept?", in George Washingtons home,in the Smithsonian Institute,in the White House,in George Washingtons home,in Monticello
"What do the following US states have in common: Missouri, Wisconsin, Nebraska, and Mississippi.", Their capital cities are named after US Presidents.,Their largest cities are named after famous Americans.,Their capital cities are named after US Presidents.,Their state basketball teams have each won one national championship.,They have one and the same bird for state bird.
In which US city was the childrens show Mr. Rogers Neighbourhood produced?, Pittsburgh,Pittsburgh,Burbank,Boston,Chicago
"What was South Carolinas nickname, before it was called the Palmetto State?", The Iodine State,The Constitution State,The Freedom  State,The Pelican State,The Iodine State
Where would you find the only royal palace to serve as an official residence in the USA?," Honolulu, Hawaii","San Antonio, Texas","Honolulu, Hawaii","New Orleans, LA.","Fairbanks, Alaska"
"What do these animals have in common: badger, beaver, lynx, wolf, wolverine, coyote, fox, impala, kangaroo, rabbit, roadrunner?", They are all used in names of cars.,They are the original animals shown when the Lincoln Park Zoo opened.,They are the original animals shown during American television show Wild Kingdoms first year on television.,They are the original animals shown when the Bronx Zoo opened.,They are all used in names of cars.
13 is the lucky number of which school?, Colgate University,Lehigh University,Colgate University,Rochester Institute of Technology,Georgetown University
Which are the colors of Purdue University?, Old gold and black,Green and brown,Old gold and black,Blue and silver,Red and yellow
"Which university is prominent for its botanical garden, which is one of the biggest in the U.S.?"," University of California, Berkeley","University of California, Berkeley",S.U.N.Y. Brockport,Miami University,Fordham University
Which college/university is the first to own a dinosaur egg?, Colgate University,Claremont Mc Kenna College,Brown University,Colgate University,Princeton University
"What is true about University of Pennsylvania, Cornell University and Brown University?", They are all members of the Ivy League,They all admit about 55% of their applicants,They all have filials in both Asia and Europe,They are all in one and the same state,They are all members of the Ivy League
Which of these schools is not famous for its Medicine Department?, Rochester Institute of Technology,University of Pennsylvania,Rochester Institute of Technology,Johns Hopkins University,Tufts University
"What mountain, located in the Sentinel Range of the Ellesworth Mountains, is the highest mountain in Antarctica?", Vinson Massif,Vinson Massif,Mt. X,Mt. Cronas,Mt. South Pole
"Which ocean is the worlds largest body of water, covering nearly one third of the Earths surface?", The Pacific Ocean,The Pacific Ocean,The Indian Ocean,The Atlantic Ocean,The Arctic Ocean
What port on the Atlantic Ocean is the largest city and capital of Sierra Leone?, Freetown,Quito,Freetown,Ajora,Khartoum
"On May 22, 1960, an earthquake with magnitude of 9.5 was recorded in which country?", Chile,Taiwan,Japan,Chile,China
"This mega-city was originally a municipality, founded in 1521 by Fernán Cortés.", Mexico City,New York,Mexico City,Rio de Jenerio,New Delhi
"This state, with a capital of Jaipur, is the largest state in India.", Rajasthan,Rajasthan,Madhya Pradesh,Andhra Pradesh,Karnataka
The American continent  was named after which Italian merchant and cartographer?, Amerigo Vespuci,Amercus Gama,Amerigo Vespuci,Americo Vespa,Alister Gumi
"This sea, which is a basin of the Indian Ocean between Africa and Asia, is the worlds most northern tropical sea.", Red Sea,Red Sea,South China Sea,Coral Sea,Arabian Sea
Which one of the following countries borders Chile?, Argentina,Brazil,Uraguay,Venezuela,Argentina
Which one of these countries shares a border with  Turkmenistan?, Iran,Saudi Arabia,Iran,Iraq,Russia
Nepal is bordered by which of these countries?, China,Bangladesh,Laos,Myanmar,China
Which of these countries borders Belize?, Guatemala,Nicaragua,Panama,Honduras,Guatemala
Which one of the following countries borders Uruguay?, Brazil,Colombia,Paraguay,Chile,Brazil
Pharaoh Khufu was burried in the Great Pyramid of Giza.  Where can we find that pyramid?, Egypt,Mexico,Lebanon,Spain,Egypt
This palace was built for love.  It is what what every women wants her husband to do for her. The Taj Mahal is located in what country?, India,Japan,India,Mexica,Spain
The Borobudur Temple is in what country?, Indonesia,Iran,Iraq,Indonesia,China
Parking is not allowed in one of these cases., Parking is not allowed in any of these cases.,In front of a driveway.,Parking is not allowed in any of these cases.,Within 20 feet (6 m) of a crosswalk at an intersection.,"Along a curb that has been cut down, lowered or constructed for access to the sidewalk."
"When a school bus is stopped and its red lights are flashing (or stop signs are extended), it means this.", You may not pass.,You may pass if no children are on the road.,You may pass if you are facing the front of the bus.,You may pass if it is on the other side of a divided highway.,You may not pass.
"On a New York State highway where there is no posted speed limit, the fastest speed at which you may legally drive is this.", 55 mph,50 mph,60 mph,65 mph,55 mph
On long trips you can prevent drowsiness by performing this., Stopping at regular intervals for a rest.,Stopping at regular intervals for a rest.,Moving your eyes from side to side as you drive.,Turning on your car radio.,Slowing down so you can react better.
This is the only effective way to reduce your blood alcohol content (BAC)., Allow your body time to get rid of alcohol.,Taking a cold shower.,Drinking coffee.,Allow your body time to get rid of alcohol.,Exercising.
"If your car starts to skid on a slippery road, you should do this.", Steer in the direction you want the front wheels to go.,Lock your brakes until you come to a full stop.,Steer toward the side of the road to get off the wet pavement.,Brake quickly and keep the wheel straight.,Steer in the direction you want the front wheels to go.
A bicyclist differs from a motorist in that he is not required to do this., Insure the bicycle.,Signal all turns.,Insure the bicycle.,Obey the same traffic laws.,Report accidents resulting in serious injury.
What is the capital of New Jersey?, Trenton,Trenton,Newark,Hoboken,Jersey City
This Nobel peace prize winner went from Governor of New Jersey to the President of the USA., Woodrow Wilson,Woodrow Wilson,William McKinley,Calvin Coolidge,Teddy Roosevelt
"This U.S. president, who served non-consecutive terms,  was born in New Jersey.", Grover Cleveland,Warren G. Harding,Grover Cleveland,Chester A. Arthur,James Garfield
Which of these people was not born in New Jersey?, Chuck  Yeager,Michael Douglas,Buzz Aldrin,Chuck  Yeager,Queen Latifah
Which of these was not born in New Jersey?, Ally Sheedy,Eva Marie Saint,Connie Francis,Whitney Houston,Ally Sheedy
This famous singer from Hoboken became Chairman of the Board ., Frank Sinatra,Dean Martin,Johnny Ray,Jimmy Rosselli,Frank Sinatra
Which one of these singers was not born in New Jersey?, Alice Cooper,Bruce Springsteen,Alice Cooper,Jon Bon Jovi,Dionne Warwick
Which one of the following was not invented in New Jersey?, The Sewing Machine,The Solid Body Electric Guitar,Condensed soup,The Sewing Machine,Cranberry Sauce
Which of these firsts did not originate in New Jersey?, First US iron mine,First National Historical Park,First saltwater taffy,First boardwalk in USA,First US iron mine
New Jersey was settled first by this nation in the early 1630s., Netherlands,Spain,England,Portugal,Netherlands
What is the capital of Texas?, Austin,Houston,Austin,Waco,Dallas
How many continents are there?, 7,5,8,7,6
On what continent is Mexico?, North America,Asia,Russia,North America,South America
Name the mountain chain that runs through British Columbia all the way down to New Mexico., Rocky Mountains,Blue Ridge,Appalachian,Rocky Mountains,Himalayas
Which state has the smallest area in North America?, Rhode Island,Connecticut,Maryland,Rhode Island,Hawaii
Which ocean does New York City border?, Atlantic,Indian,Baltic,Northern,Atlantic
The Great Lakes are a group of five large lakes on or near the United States-Canadian border.  This is the largest of the Great Lakes., Lake Superior,Lake Michigan,Lake Ontario,Lake Erie,Lake Superior
"The name of the deepest lake in the world, Lake Baikal, derives from Tatar Bai-Kul, meaning this.", Rich Lake,Dark Lake,Great Sea,Great Water,Rich Lake
The Bay of Pigs is located on the coast of this country., Cuba,Jamaica,Greece,Netherlands,Cuba
The Adriatic Sea separates these two peninsulas., The Apennine Peninsula from the Balkan Peninsula,The Scandinavian Peninsula from the Balkan Peninsula,The Iberian Peninsula from the Apennine Peninsula,The Balkan Peninsula from the Iberian Peninsula,The Apennine Peninsula from the Balkan Peninsula
The Suez canal connects the Red Sea with this sea., The Mediterranean Sea,The Arabian Sea,The White Sea,The Sargasso Sea,The Mediterranean Sea
