Questions,Correct,A,B,C,D
Which movie contains this quote: Why anyone would wanna be an orphan is beyond me.?, Annie,Cheaper by the Dozen,Big Daddy,Oliver Twist,Annie
Plan B.  Lets just kill each other. is a quote from what movie directed by John Woo?, Face/Off,Mission Impossible,Constantine,The Man in the Iron Mask,Face/Off
"Name the 2001 romantic comedy film that contains this quote: Is that a Members Only jacket? So what are you, the last member?", Shallow Hal,The Breakfast Club,Shallow Hal,Lethal Weapon,Old School
"What are you lookin at, Butthead? was a question asked in what movie?", Back to the Future,Back to the Future,Beavis and Butthead do America,Old School,Elf
The following quote is from what 2003 comedy movie: You smell like beef and cheese.?, Elf,Bad Santa,Elf,Broken Arrow,Tin Cup
"Which movie, set in the small town of Endora, Iowa, contains these words: Say thank you, Gilbert. Say thank you.?", Whats Eating Gilbert Grape,Pirates of the Carribbean,The Window,Basketball Diaries,Whats Eating Gilbert Grape
How many biological children does fictional character Vito Corleone have?, Four,Five,Two,Four,Three
Who is Don Corleones bodyguard when he is shot at the fruit stand?, Fredo,Paulie,Tessio,Micheal,Fredo
Who kills Vito Corleone?," No one, he just dies",Michael Corleone,"No one, he just dies",Don Emilio Barzini,Kay Adams
Where is Michael when the heads of the families are killed in the film The Godfather?, A baptism,His fathers funeral,He is killing Mo Green,His office,A baptism
"The movie is Casablanca . He said, Heres looking at you, kid . What did she say?"," Play it, Sam. Play As Time Goes By.","Of all the gin joints, in all the towns, in all the world, he had to be here.",Well always have Paris.,"Play it again, Sam.","Play it, Sam. Play As Time Goes By."
"He said, Well, I believe in the soul .....the small of a womans back, the hanging curve ball, high fiber, good scotch, that the novels of Susan Sontag are self-indulgent overrated crap.. . . . .I believe in soft-core pornography, opening your presents Christmas Day rather than Christmas Eve and I believe in long, slow, deep, soft, wet, kisses that last three days. She said,  Oh, my. Kevin Costner played Crash Davis. What actress played Annie Savoy?", Susan Sarandon,Robin Wright Penn,Susan Sarandon,Sharon Stone,Reno Russo
"He said, What are you saying, that they fake orgasm? Get outta here!  Well, they havent faked it with me. She said,  Ooo...Oh....Oh god.....Oh Oh......Yes Yes Yes Yes Yes...Oh..Oh... Yes. . .Oh god... . .  Yes Yes Yes Yes Yes Yes Yes! . . . .Ooo.....Oh....Huh. This exchange takes place in a deli. Can you name the movie?", When Harry Met Sally,Sleepless in Seattle,Youve Got Mail,Someone to Watch Over Me,When Harry Met Sally
"He said, You look better than Veronica Lake. She said,  Some men get the world. Others get ex-hookers and a trip to Arizona. Kim Basinger played Lynn Bracken. What actor played Wendell Bud White?", Russell Crowe,Guy Pearce,Russell Crowe,Simon Baker,Kevin Spacey
"Alfred Hitchcock was born in Leytonstone, London in what year?", 1899,1911,1917,1899,1889
"This actor, winner of a life achievement Oscar, appeared in Alfred Hitchcocks movies: Rope, Vertigo, Rear Window and The Man Who Knew Too Much", James Stewart,James Stewart,Cary Grant,John Dall,Cedric Hardwicke
How many Oscars did Alfred Hitchcock win for Best Director?, 0,4,0,5,2
"This concept, developed by Alfred Hitchcock, is described as a plot device that motivates the characters and advances the story.", The MacGuffin,The MacPhail,The MacGuffin,The Catalyst,The Plot Twister
In what year did the movie Fast Times at Ridgemont High premiere?, 1982,1982,1984,1981,1983
"In the movie Fast Times at Ridgemont High, at what restaurant did Stacy and Linda work?", Perrys Pizza,Perrys Pizza,Captain Hooks Fish and Chips,Bronco Burger,All-American Burger
"During the infamous pool scene in the movie Fast Times at Ridgemont High involving Linda and Brad, what color is Lindas bikini?", Red,Red,Blue,White,Black
What is the name of the 1941 movie starring Humphrey Bogart and Mary Astor in which a private eye is searching for a murderer and a jewelled bird?, The Maltese Falcon,Shanghai Express,Duck Soup,Sabotage,The Maltese Falcon
"This 1944 Oscar-winning musical, starring Judy Garland under the direction of Vincente Minnelle, tells the story of four sisters living in St. Louis during the Louisiana Purchase Exposition Worlds Fair.", Meet me in St. Louis,Meet me in St. Louis,Touch of Evil,Psycho,High Society
Which of these movies is an all time favorite about a romance during World War II and stars film legends Humphrey Bogart and Ingrid Bergman?, Casablanca,Paths of Glory,Tokyo Story,From Here to Eternity,Casablanca
This 1948 movie portrays the life of an aspiring ballerina and her trials and tribulations professionally and personally and reflects a Hans Christian Anderson tale about ballet slippers. What is the name of this Academy Award-winning film?, The Red Shoes,The Red Shoes,The Adventure,Things to Come,Its a Wonderful Life
In what country was the 2007 movie 300 filmed?, Canada,New Zealand,Australia,U.S.A.,Canada
What is the length of the 2007 film adaptation of the graphic novel 300?, 117 minutes,111 minutes,125 minutes,100 minutes,117 minutes
What rating did the Motion Picture Association of America give to the 2007 hit movie 300?, R,PG-13,NC-17,PG,R
"Some of the fake names used by the narrator in the film Fight Club are names of the characters in Planet of the Apes, as well as characters played by which actor?", Robert De Niro,Al Pacino,Cary Grant,Robert De Niro,Tom Cruise
What is the 6th rule of Fight Club in the self-titled movie?," No shirts, no shoes.","If this is your first night, you have to fight.",You do not talk about Fight Club.,"No shirts, no shoes.",Fights go on as long as they have to.
What year did the movie Ghost premiere?, 1990,1991,1989,1992,1990
"In the movie Ghost, the main characters are Sam and Molly.  What are their last names?", Wheat and Jensen,Wheat and Jensen,Miller and Jensen,Brunner and Lopez,Brown and Smith
"In the movie Ghost, when Molly would say I Love You what would Sam always say in return?", Ditto,Me too,Same here,Ditto,I love you too
"What is Ricks last name in the 1942 movie set during World War II, Casablanca?", Blaine,Renault,Marcus,Donaldson,Blaine
"In the famous roulette scene in Casablanca, what number does Rick advise the young Hungarian man to bet on?", 22,22,17,11,34
"In Michael Curtizs movie, Casablanca, who arrives at Ricks club with the priceless letters of transit?", Ugarte,Sascha,Ferrari,Ugarte,Laszlo
"In the movie, Casablanca, who is the maître dhôtel of Ricks Café Americain?", Carl,Ferrari,Sascha,Carl,Abdul
"In the 1942 movie, Casablanca, who is the bartender at Ricks Café Americain?", Sascha,Pytor,Karl,Abdul,Sascha
"In the movie, Casablanca, the Bulgarian couple tell Louis that they will be at his office at 6:00 AM to make arrangements for their exit visas. What is Louis reply?", Ill be there at 10.,"Ill be there, waiting on you.",Ill be there. Just knock.,Ill be there at 10.,Take your time. The planes are always late.
"What song is Sam playing when Rick hides the letters of transit, in the movie classic, Casablanca?", Knock on Wood,Dream a Little Dream of Me,As Time Goes By,Knock on Wood,Boogie-Woogie Bugle Boy
"What board game does Rick play throughout the 1942 film, Casablanca?", Chess,Mancala,Chess,Risk,Go
"What is the final line of the 1942 Michael Curtiz film, Casablanca?"," Louis, this could be the start of a beautiful friendship.","Louis, this could be the start of a beautiful friendship.",Round up the usual suspects.,"Heres looking at you, kid.",Well always have Paris.
Which famous brothers directed the 1996 movie Kingpin?, Bobby and Peter Farrelly,Joel and Ethan Cohen,Bobby and Peter Farrelly,Tony and Ridley Scott,Andy and Larry Wachowski
In what sport was Roy Munson crowned the 1979 Iowa State Champion in the movie Kingpin?, Bowling,Golf,Bowling,Tennis,Wrestling
What was the name of the Amish Bowler in Kingpin that Roy recruited to play in the Reno Open?, Ishmael Boorg,Ishmael Boorg,Hiram Miller,Max Yoder,Jonas Salk
What famous baseball pitcher played the role of Skidmark in the movie Kingpin?, Roger Clemens,Nolan Ryan,Curt Schilling,Roger Clemens,Greg Maddux
"Who played the role of Ernie McCracken, Roys nemesis, in the movie Kingpin?", Bill Murray,Bill Murray,Jeff Daniels,Jack Black,Ben Stiller
"In the movie Kingpin, Roy Munson acquired what nickname because of his rubber hand?", Rubber Man,Rubber Hand,Rubber Man,Captain Hook,One Hand Man
"In which film can you hear the following line? All right you proved your point. You broke into my vault. Congratulations, youre a dead man.", Oceans 11,The Usual Suspects,Oceans 13,Oceans 12,Oceans 11
"Oh and remember, next Friday is Hawaiian shirt day. So, you know, if you want to, go ahead and wear a Hawaiian shirt and jeans is a quote from which of these films?", Office Space,The Wedding Singer,Napoleon Dynamite,Good Luck Chuck,Office Space
Can you name the movie from which this line is taken? What you have done is a felony for which you could be issued a fine or time in a state correctional facility., The Cable Guy,Cops,How High,Friday,The Cable Guy
"Which movie are you watching if you hear In my classroom, poetry is its own reward?", Dangerous Minds,Coach Carter,Stomp The Yard,Dangerous Minds,The Substitute
"Now the time has come. I put two bullets in my gun. One for me and one for you. Oh darling, it wil be so beautiful.  Can you name the movie in which this line was spoken?", Misery,Misery,The Devils Advocate,Memento,The Notebook
"You know, theres like a butt-load of gangs at this school. This one kept wanting me to join because Im pretty good with a bo staff.  In which movie can this line be heard?", Napoleon Dynamite,Napoleon Dynamite,Office Space,The Simpsons Movie,Hair Spray
"Which movie featured the line I had a partner, I would have taken a bullet for him. You Im having a hard time not shooting?", National Security,Bad Boys II,Bad Boys,National Security,Bluestreak
Why dont you wish in one hand and s**t in the other. See which one fills up first is a line from which movie?, Bad Santa,The Cable Guy,Kings of Comedy,How High,Bad Santa
"You have another Question. Sure, I got one question for you. Its can you deal with that is taken from what film?", Meet the Parents,Meet the Fockers,Bad Boys,Napoleon Dynamite,Meet the Parents
"From what film is this dialog taken?  I do wish we could chat longer, but.....Im having an old friend for dinner. Bye", The Silence of the Lambs,The Silence of the Lambs,The Red Dragon,Hannibal,Seven
"I wasnt speaking to you Mr. Krendler. When I speak to you, youll know it because Ill look at you is a line taken from which film?", Hannibal,The Silence of the Lambs,The Red Dragon,Seven,Hannibal
"Hey, you stay away from the frozen foods section. Your boobsll harden is a bit of dialog from which movie?", Big Daddy,Super Troopers,Half Baked,How High,Big Daddy
"This piece of advice: Dont ever let someone tell you, you cant do something. Not even me. is offered in what movie?", The Pursuit of Happyness,Big Daddy,The Pursuit of Happyness,Cheaper by the Dozen,Akeelah and the Bee
From which movie does this line come Its not unusual for a child to create an imaginary friend?, Hide and Seek,The Sixth Sense,Hide and Seek,Holes,The Boogeyman
"This fabulous woman was the first actor to qualify for the category of the winners of an Oscar, an Emmy, a Tony, and a Grammy. She won her Oscar in 1961 for best Supporting Actress  for her role in a musical, set in New York City.", Rita Moreno,Rita Moreno,Audrey Hepburn,Rita Hayworth,Natalie Wood
This man lived from 1902-1979. He won a 1962 Emmy for his work on Winston Churchill: The Valiant Years.” and a 1945 Oscar for his work on State Fair. He received Grammys in 1960 and 1962. He won 6 Tonys including three special awards. Who was this great great American composer?, Richard Rogers,William  Lowe,George Pivan,Richard Rogers,Oscar Hammerstein III
