Questions,Correct,A,B,C,D
"In what year was the longest overtime game in the Stanley Cup playoffs played, prior to the 2006/2007 seasons playoffs.", 1936,1967,1973,2006,1936
During what period of time did the original Ottawa Senators franchise run?, 1917-1934,1920-1925,1915-1926,1917-1934,1919-1920
Who was the 1st  European-born hockey player to be drafted first overall in the NHL entry draft?, Mats Sundin,Mats Sundin,Ulf Dahlén,Jari Kurri,Jaromir Jagr
The Beijing 2008 Olympic Games have been scheduled to include 28 sports and how many separate events?, 301-350,301-350,151-200,201-250,251-300
80% of the competitors in the 1904 Olympic games were from which country?, The USA,The USA,Greece,Australia,France
"Roughly how many television viewers watched the 2000 Olympic Games in Sydney, Australia over the whole course of the event?", 3.8 billion,38 billion,3.8 billion,38 million,3.8 million
Which were the first modern Olympic Games to be subject to a boycott by more than one country?," 1956, Melbourne","1980, Moscow","1936, Berlin","1920, Antwerp","1956, Melbourne"
Members of which Olympic team were taken hostage by the terrorist group Black September during the 1972 Munich games?, Israel,Ethiopia,United States of America,Canada,Israel
The Olympic Flame was introduced in 1928 and carrying it in a relay in the lead-up to each game began in 1936. Where in Greece is the flame lit at the start of the relay?, Olympia,Rhodes,Olympia,Olympus,Athens
"The Olympic motto Citius, Altius, Fortius embodies the spirit of the Olympic movement. What is the English translation of these Latin words?"," Swifter, Higher, Stronger","Swifter, Higher, Stronger","Quicker, Shorter, Better","Faster, Taller, Tougher","Bigger, Better, Cleaner"
"In 1913, this young athlete became the first American-born golfer to win the US Open.", Francis Ouimet,Harry Vardon,Francis Ouimet,Arnold Palmer,Gene Sarazen
Which professional golfer was known as The Hawk?, Ben Hogan,Byron Nelson,Ben Hogan,Babe Didrickson,Fred Couples
"Who was the first professional golfer to win all four professional major championships, known as a Career Grand Slam?", Gene Sarazen,Ben Hogan,Bobby Jones,Gene Sarazen,Jack Nicklaus
"This excellent amateur golfer who instituted his clambake at Rancho Santa Fe in San Diego died after a round of eighteen holes of golf in Madrid, Spain. His last words were reported as, That was a great game of golf, fellas.", Bing Crosby,Bing Crosby,Bob Hope,Bobby Jones,Francis Ouimet
"A natural right-hander, this golfer plays left-handed, probably because he copied his fathers swing. He was the second left-handed golfer to win the Masters.", Phil Mickelson,Jim Furyk,Corey Pavin,Retief Goosen,Phil Mickelson
Which of these NBA teams is not in the Atlantic Division of the Eastern Conference?, Miami,Boston,Philadelphia,Miami,Toronto
"Upon the conclusion of the 2007 season, who held the Major League Baseball rookie record for most home runs hit in a season?", Mark McGwire,Cecil Fielder,Alex Rodriguez,Mark McGwire,Ryan Howard
Which of these baseball players did not lead the majors in home runs at least 3 consecutive years in a row?, Hank Aaron,Mike Schmidt,Babe Ruth,Ralph Kiner,Hank Aaron
What Major Leaguer broke the career record for the most seasons with 40 or more home runs with 11 consecutive seasons?, Babe Ruth,Alex Rodriguez,Hank Aaron,Babe Ruth,Barry Bonds
Which of the following catchers had the most home runs during his MLB career?, Mike Piazza,Johhny Bench,Mike Piazza,Carlton Fisk,Yogi Berra
"What Major League Baseball slugger had the lowest average at-bats per home run ratio in his career for 2007? In other words, this mans at-bats have resulted in home runs more often than any other player in MLB history.", Mark McGwire,Barry Bonds,Alex Rodriguiz,Ken Griffey Jr.,Mark McGwire
Which of the following players had NOT hit over 50 home runs in a single Major League Baseball season by the conclusion of the 2007 season?, Carlos Delgado,Carlos Delgado,Jimmy Foxx,Ryan Howard,Ken Griffey Jr.
Who is the only slugger in the following list that has had a 50+ home run season?, Andruw Jones,Mo Vaughn,Frank Thomas,Jay Buhner,Andruw Jones
Which of these sluggers never hit for at least 40 home runs in a single MLB season?, Joe Carter,Eddie Matthews,Jose Canseco,Reggie Jackson,Joe Carter
All of the following players have at least 50 home runs in a season. Which one of these has the lowest overall career home run total?, Roger Maris,Roger Maris,Greg Vaughn,Albert Belle,Johnny Mize
"Of the players listed below, who has the most career MLB home runs?", Sammy Sosa,Rafael Palmeiro,Mickey Mantle,Sammy Sosa,Frank Robinson
Mark Bellhorn hit a home run from each side of the plate in a single inning.  Who is the other switch hitter to have accomplished this feat?, Carlos Baerga,Chipper Jones,Carlos Baerga,Ruben Sierra,Jorge Posada
Which of the following players has NOT hit over 50 home runs in a single MLB season?, All of them have accomplished this feat.,Ralph Kiner,Jim Thome,All of them have accomplished this feat.,Mickey Mantle
Several Major Leaguers have had multiple 50-plus home run seasons. Which player listed below has NOT accomplished this feat at least 3 times?, Barry Bonds,Babe Ruth,Mark McGwire,Barry Bonds,Alex Rodriguez
Which of the following Major League players has NOT had multiple seasons in which he hit 50 or more home runs?, Lou Gehrig,Lou Gehrig,Jimmie Foxx,Ken Griffey Jr.,Micky Mantle
Which one of the following baseball players led or co-led their league in home runs in the most consecutive years?, Ralph Kinner,Babe Ruth,Harmon Killibrew,Willie Mays,Ralph Kinner
Which one of the MLB players below has NOT hit at least 200 home runs in both the AL and the NL?, Sammy Sosa,Sammy Sosa,Frank Robinson,Fred McGriff,Mark McGwire
Which one of the following players reached the 200+ home run career mark?, Tim Wallach,Bo Jackson,Tim Wallach,John Kruk,Matt Nokes
How much did Manchester United pay PSV Eindhoven for Ruud Van Nistelrooy in 2001?, 19 million pounds,20 million pounds,19 million pounds,18 million pounds,200 000 pounds
How many goals did Denis Law score during his 11 seasons with Manchester United?, 239,239,260,240,179
"Only one of the combinations (player  - his 2003/2004 squad number) is correct, which one?", Solskjaer  - 20,G. Nevilee - 3,Solskjaer  - 20,Keane - 17,Beckham - 10
"During the 1963-64 season, he set the United record for most goals in one season -- 46.", Denis Law,Ruud Van Nistelrooy,Bobi Charlton,Erik Cantona,Denis Law
Who scored a hat-trick when United trashed Southampton 6-1 i the 2001 premiership?, Ruud Van Nistelrooy,Ruud Van Nistelrooy,Andy Cole,Paul Scholes,Ryan Giggs
"What talented NHL player, future Hall of Famer, held the record for longest-serving captain in 2007?", Steve Yzerman,Wayne Gretzky,Steve Yzerman,Mario Lemuiex,Gordie Howe
He is the first baseball player to be caught stealing a base at least 355 times., Rickey Henderson,Lou Brock,Rickey Henderson,Ty Cobb,Minnie Minoso
From 1988-1989 this player set a new Major League record for most consecutive bases stolen without being thrown out., Vince Coleman,Vince Coleman,Lou Brock,Ichiro Suzuki,Rickey Henderson
In 1955 this baseball Hall of Famer broke the record for most consecutive times struck out., Sandy Koufax,Willie Keeler,Cy Young,Sandy Koufax,Nolan Ryan
"He is the first baseball player to strike out at least 2,597 times.", Reggie Jackson,Willie Stargell,Reggie Jackson,Hank Aaron,Babe Ruth
Which baseball player became the first to hit at least 20 home runs in a month?, Sammy Sosa,Sammy Sosa,"Ken Griffey, Jr.",Babe Ruth,Ken Griffey
Tommy Brown broke the Major League record for the youngest person to hit a home run. How old was he?," 17 years, 2 months and 7 days","15 years, 4 months and 19 days","16 years, 4 months and 11 days","18 years, 6 months and 122 days","17 years, 2 months and 7 days"
Which was the first professional baseball player to hit at least 24 home runs while a still teenager?, Tony Conigliaro,Mel Ott,Gil McDougald,Tony Conigliaro,"Ken Griffey, Jr."
Goose Goslin and this man are the only Major League baseball players to hit into 4 double plays in a single game., Joe Torre,Joe Torre,Frank Torre,Frank Howard,Reggie Jackson
This player became the first to hit into 350 double plays in a Major League baseball career.," Cal Ripken,  Jr.",Jim Rice,"Cal Ripken,  Jr.",Hank Aaron,Babe Ruth
Which baseball player became the first pitcher to throw 277 wild pitches?, Nolan Ryan,Phil Niekro,Jack Morris,Juan Guzman,Nolan Ryan
Many pitchers have been great fielders. This man is the first pitcher to be involved in 94 double plays., Greg Maddux,Harvey Haddix,Bobby Shantz,Jim Kaat,Greg Maddux
"This man has the record achievement of over 14,000 Major League at-bats.", Pete Rose,"Cal Ripken, Jr.",Carl Yastrzemski,Minnie Minoso,Pete Rose
Which great infielder broke the record for the most at-bats in a season in 2007?, Jimmy Rollins,Jose Reyes,Pete Rose,Miguel Tejada,Jimmy Rollins
Who was the first man to run a mile in under 4 minutes?, Roger Bannister,Bill Hayes,Roger Bannister,Jim  Thorpe,Marcel Coe
When was the first intercollegiate basketball game played?," January 18, 1896","January 18, 1907","January 18, 1896","January 18, 1904","January 18, 1885"
When was the first intercollegiate womens basketball game played?," April 4, 1896","April 4, 1906","April 4, 1916","April 4, 1896","April 4, 1926"
These two colleges played in the first intercollegiate nine-person baseball game., Fordham University and St. Francis Xavier University.,University of Pittsburgh and Youngstown State University,Cincinnati University and The University of Akron,Rutgers University and Princeton University,Fordham University and St. Francis Xavier University.
Who scored the first three-point shot in the NBA?, Chris Ford,Chris Ford,Larry Bird,JoJo White,Reggie Miller
When was the first goal in a NHL game scored?," December 19,1917","December 19,1917","December 19 , 1942","December 19 , 1936","December 19,1924"
Who was the first NHL goalie to get a shutout?, Georges Vezina,Roger Stanley,Charlie Broadieaux,Georges Vezina,Gump Worsley
When did the first game played under NFL rules take place?," February 25, 1933","February 24 , 1939","February 25, 1943","February 25, 1946","February 25, 1933"
Which two teams played in the first NFL championship?, Chicago Bears and the New York Giants,Canton Bulldogs and the Chicago Cardinals,Chicago Bears and the  Boston Tigers,Chicago Bears and the New York Giants,Canton Bulldogs and the Providence Steamrolles
Who was the first African American NFL quarterback?, Willie Thrower,Jack Tosser,Marlin Briscoe,Doug Williams,Willie Thrower
"On September 17, 1948 Greenbay played Boston in an NFL game. What was the significance of the game?", It was the first time a penalty flag was thrown.,It was the first time a NFL game that went into overtime.,It was the first time a penalty flag was thrown.,It was the first time an interception was returned for a touchdown.,It was the first NFL game to be on radio.
Which statement is true about major league baseball pitcher Danny Graves?, He was the first major leaguer from Vietnam.,He was the first MLB player to toss a shutout in his first three  games.,He was the first major leaguer from Vietnam.,He was the first major leaguer from New Zealand.,He was the first major league pitcher to hit a grandslam home run in his first MLB game.
Many  major league baseball players  are from the Dominican Republic. Who was the first major leaguer from the Dominican Republic?, Ozzie Virgil,Ozzie Virgil,Umberto Pena,Chico Fernandez,Rodrico Humberro
Who was the first major league baseball player from Japan?, Masanori Murakami,Hideki Irabu,Hideki Nomo,Masanori Murakami,Yashigawa Tabata
Which of these NBA teams originated in Minnesota?, Los Angeles Lakers,Atlanta Hawks,Los Angeles Lakers,Portland Trail Blazers,Memphis Grizzlies
"The Minnesota Twins have produced four American League MVPs--Zoilo Versalles (1965), Harmon Killebrew (1969) and Rod Carew (1977) are three of them. Name the fourth.", Justin Morneau,Tony Oliva,Frank Viola,Kirby Puckett,Justin Morneau
Which athlete on a Minnesota team is nicknamed The Big Ticket?, Kevin Garnett,Seimone Augustus,Kevin Garnett,Marian Gaborik,Torii Hunter
What are the two years the Minnesota Twins won the World Baseball Series?, 1987  1991,1987  1991,1986  1990,1980  1985,1988  1992
What is the real name of professional wrestler Jeff Hardy?, Jeff Hardy,Eddie Fatu,Sean Morley,Jeff Hardy,Jayson Paul
What is the real name of the professional wrestler known as the Boogeyman?, Martin Wright,James Gibson,Brian Myers,Cliff Compton,Martin Wright
What is the distance between the free throw line and the front of the rim in a standard basketball court?, 14.9 ft,149 m,15 ft,149 yd,14.9 ft
