Questions,Correct,A,B,C,D
This tag team won their title match but Vince McMahon decided that the title reign had to be anulled and edited out of the broadcast.,A,The Rockers,The Killer Bees,Men On a Mission,Marty Jannety and 1-2-3 Kid
Which pay-per-view of the World Wrestling Federation was named The Night the Lights Went Out in Georgia?,B,King of the Ring,Judgement Day,Armageddon,No Way Out
"Which of these wrestlers became WWF Intercontinental Champion on April 12, 1999?",D,Hacksaw Jim Duggan,Bad News Allen,Vader,The Godfather
"Who has managed the wrestlers Chris Jericho, the Undertaker, Ice Train, Jazz, Sid Vicious and Too Cold Scorpio?",D,Stephen Pritchard,Michael Hayes,Paul Heyman,Teddy Long
What incredible event took place the same month Bob Backlund defeated Bret Hart to win the WWE Title in 1994?,D,Backlund had just recovered from hip surgery.,Rick Flair won his 9th world title.,Hogan won his first WCW title.,George Foreman became heavyweight boxing champion.
What year was the St. Louis Cardinals team established?,A,1882,1890,1900,1910
What was Bob Gibsons earned run average in 1968?,A,1.12,1.58,1.00,1.39
What nickname was applied to the St. Louis Cardinals team of the 1934?,C,Flyin Birds,Whiz Kids,Gashouse Gang,Cardiac Kids
Which player of the the St. Louis Cardinals set a major league record by hitting two grand slams in a single inning against the Los Angeles Dodgers?,D,Ken Boyer,Mike Shannon,Terry Pendleton,Fernando Tatis
In what year did the St. Louis Cardinals win the World Series after beating the Milwaukee Brewers?,D,1987,1968,1985,1982
When was the first Busch Stadium built?,C,1956,1960,1966,1970
What team did Ozzie Smith play for before joining the St. Louis Cardinals in 1982?,A,San Diego Padres,New York Mets,LA Dodgers,Oakland As
"What pitcher, who last played with the St. Louis Cardinals, died suddenly in his hotel room in Chicago in 2002?",C,Steve Carlton,John Tudor,Darryl Kile,Bob Tewksbury
What former Cardinal played against his old team in the 1985 World Series as a member of the Kansas City Royals?,A,Dane Iorg,Keith Hernandez,Ken Oberkfell,Terry Pendleton
Which of these baseball players has never played with the New York Mets?,B,Bobby Valentine,Fran Healy,Warren Spahn,Joe Torre
The New York Mets are the single oldest baseball team team without a no hitter.,B,True,False,,Q Who started at third base for the New York Mets on Opening Day in 1962?
The New York  Mets lost to which team in the 1988 NLCS?,D,CIncinatti Reds,San Diego Padres,Atlanta Braves,Los Angeles Dodgers
"Jerry Koosman was traded from the Mets to the Twins and in return for Jerry Koosman, the Mets got Jesse Orosco.",B,False,True,,Q How many years did John Franco spend with the New York Mets?
How many regular season games did the Chargers win in 2006?,D,10,12,13,14
Which team did the 2006 Chargers lose to in the playoffs?,D,New York Jets,Baltimore Ravens,Indianapolis Colts,New England Patriots
Which former San Diego Charger scored a touchdown against his former team in the Chargers 2006 playoff loss?,A,Reche Caldwell,Derek Farmer,Drew Brees,Jesse Chatman
Which member of the 2006 Chargers coaching staff was fired following the season?,C,James Lofton,Wade Phillips,Marty Schottenheimer,Cam Cameron
Which of the following is NOT true of Charger running back LaDainian Tomlinson?,C,"In 2006, he broke the single season scoring record.","In 2006, he won the NFL Most Valuable Player award.","In 2006, he rushed for over 2,000 yards.","In 2006, he became the player to reach 100 touchdowns for a career in the shortest length of time."
How many Chargers were elected to (including replacement player) the 2006 AFC Pro Bowl from the 2006 team?,A,10,7,8,6
LaDainian Tomlinson finished first on the 2006 Chargers team in rushing yards. What running back finished second that year behind Tomlinson?,D,Philip Rivers,Lorenzo Neal,Andrew Pinnock,Michael Turner
Which Charger led the team in receiving touchdowns in 2006?,A,Antonio Gates,Keenan McCardell,Vincent Jackson,Eric Parker
Which of the following Charger players did NOT break either the National Football League (NFL) rules or the law in 2006?,B,Terrence Kiel,Antonio Cromartie,Shawne Merriman,Steve Foley
Which team did the 2006 Chargers shut out on the road on Monday night by the score of 27-0?,C,Pittsburgh Steelers,Tennessee Titans,Oakland Raiders,Kansas City Chiefs
"Bill Russells uniform number 6 was retired from the Celtics March 12, 1972.",A,True,False,,"Q Larry Bird wore which Boston Celtics number that was retired February 4, 1993?"
Wycliffe “Wyc” Grousbeck was the first owner of the Boston Celtics.,B,True,False,,"Q Dennis Johnson, better known as DJ, played how many seasons with the Celtics?"
Boston Celtics player John Havlicek was elected to the NBA Hall Of Fame in 1983.,B,False,True,,Q Robert Parish from the Boston Celtics was better known by his nickname. What was it?
The Celtics were the winners of the NBA title in the 1985-86 season.,A,True,False,,Q The 1985-86 season in the NBA championship saw what number title for the Boston Celtics?
The logo of the Boston Celtics is a leprechaun.,A,True,False,,Q During the 1980s decade how many titles did the Celtics win?
What is Dale Earnhardt Juniors full name?,A,"Ralph Dale Earnhardt, Jr.","Dale Ralph Earnhardt, Jr.","Randall Dale Earnhardt, Jr.","Dale Randall Earnhardt, Jr."
When was Dale Earnhardt Jr. born?,A,"October 10, 1974","August 1, 1973","March 28, 1980","May 29, 1970"
Is Dale Earnhardt Jr. an only child?,A,No,Yes,,Q What is Dale Earnhardt Juniors favourite football team?
What is the name of Dale Earnhardt Juniors mother?,B,Barbara,Brenda,Kathy,Kelley
"Besides being co-owner of Chance 2 Motorsports, what other company does Dale Earnhardt  Jr. own?",A,JR Motorsports,Second Chance Driving,JR Inc.,Earnhardt Racing Co.
Dale Earnhardt Junior owns a share in the Paducah Raceway along with Tony Stewart and what other driver?,A,Ken Schrader,Mark Martin,Michael Waltrip,Kyle Petty
Who was the first man to win 8 gold medals at a single Olympics?,B,"Carl Lewis (USA, track and field)","Michael Phelps (USA, swimming)","Alexander Dityatin (USSR, gymnastics)","Usain Bolt (Jamaica, track and field)"
Which of the following tennis players was the World number one player for the most number of consecutive weeks?,B,Ivan Lendl (Czechoslovakia and USA),Roger Federer (Switzerland),Jimmy Connors (USA),Pete Sampras (USA)
"Which cyclist was diagnosed with testicle cancer, but recovered and won the prestigious Tour de France race for a record breaking 7 consecutive years?",D,Eddy Merckx (Belgium),Miguel Indurain (Spain),Bernard Hinault (France),Lance Armstrong (USA)
Who won the most Formula 1 Championships in the period 1985-2008?,A,Michael Schumacher (Germany),Fernando Alonso (Spain),Ayrton Senna (Brazil),Lewis Hamilton (UK)
"Which team won every competition they could between 2003-2007, including an Olympic Gold, 2 World Championships and 6 World League cups?",C,"Germany, soccer - men","USA, basketball - men","Brazil, volleyball - men","South Korea, soccer- women"
Which female pole vaulter was first to clear 5m?,D,Stacy Dragila (USA),Svetlana Feofanova (Russia),Jennifer Stuczynski (USA),Yelena Isinbayeva (Russia)
Which Ethiopian is widely considered one of the greatest long distance runners in history?,C,Wilson Boit Kipketer,Paavo Nurmi,Haile Gebrselassie,Hicham El Guerrouj
Which of these drivers won the most World Rally Championships and individual rallies?,D,Carlos Sainz (Spain),Juha Kankkunen (Finland),Colin McRae (UK),Sébastien Loeb (France)
Which alpine skier is known as Herminator?,A,Herman Maier (Austria),Bode Miller (USA),Alberto Tomba (Italy),Pirmin Zurbriggen (Switzerland)
"Athletes from which country took all gold medals in table tennis in the Olympic Games in 2000, 2004 and 2008?",C,USA,Poland,China,Singapore
The NFL players Peyton and Archie Manning are the only Manning family men known by their actual birth names.,B,True,False,,Q Which fact is true about the two baseball players named Goose?
"Which of the baseball players known as Sparky, has the first and middle name of George Lee?",A,Sparky Anderson,Sparky Frickshun,Sparky Lyle,Sparky Farkas
Why did baseball player Mordecai Brown get the nickname Three-Finger Brown?,B,He was born with just 3 fingers on his pitching hand.,"At age 7, his hand was mangled by a corn shredder.","For emphasis, he used to give opponents the finger, in triplicate.",He held up 3 fingers to taunt batters before throwing them 3 straight fastballs.
"Yankee teammates Bernie Williams and Melky Cabrara were, respectively, born Bernardo and Melchior.",B,True,False,,"Q Earl and Kultida Woods named their son Tiger when he was born on December 30, 1975 in Cypress, CA. because his birth had been a tough ordeal."
"NFL running backs Duce Staley and Deuce McAllister are two of a kind, because both of their monikers are actual given names.",A,False,True,,"Q Bubba was the birth name of how many of these eight athletes: Church, Crosby, Franks, Long, Trammell, Smith, Walton, Wells?"
"Which one of the following statements is true about the pigskin brothers, Tiki and Ronde Barber?",D,They were born in a huddle.,They are named after Hawaiian snack foods.,"They are fraternal, not identical twins.",Both of their jock names are nicknames.
Jock Callander is a former ice hockey player whose real first name is Jock.,A,True,False,,Q When was Brett Favre born?
Brett Favres fathers name is Irvin Favre.,A,True,False,,Q Where was Brett Favre raised?
Southern Mississippi originally offered Brett Favre a scholarship to play as defensive back.,B,False,True,,Q How many teams did Brett Favre play for in his professional career?
How many NFL all-time records did Brett Favre set?,C,16,10,5,15
Bret Favres first pass as a Packer was caught by this player.,C,Antonio Freeman,Bubba Franks,Himself,Donald Driver
Brett Farve has never won a game in Texas Stadium (Home of the Dallas Cowboys) in his career.,A,True,False,,Q The 1999 match between Juventus and Manchester United ends in 2:3.  Which player scored first for Manchester United?
What year did Dennis Bergkamp join Arsenal?,C,1993,1996,1995,1991
How many Premiership titles did Ryan Giggs win dirung 1990-2004?,B,4,8,3,5
How many titles did Gerard Houllier win while with Liverpool?,B,1,5,4,3
How many games and how many goals are accredited to David Beckham while playing for Manchester United,C,500-91,250-65,394-85,350-35
Arsenal bought Thierry Henry in 1999 from which team?,C,Inter,Milan,Juvenots,Parma
During which season did Manchester United first become English Champions?,C,1910-11,1958-59,1907-08,1956-57
Who was manager for Birmingham City during the 2004-2005 season?,A,Steve Bruce,Bryan Robson,Steve Wigley,David Moyes
Which of these schools is NOT one of the original members of the Atlantic Coast Conference?,D,Clemson,Duke,North Carolina,Boston
Which one of the following schools was NOT added to the Atlantic Coast Conference in 2004 and 2005?,D,Boston College,Miami,Virginia Tech,Virginia
Which of these schools is NOT on the legendary Tobacco Road?,A,Clemson,Wake Forest,The University of North Carolina (UNC),Duke
What school did NBA player Tim Duncan attend?,B,Virginia,Wake Forest,Georgia Tech,UNC
"Starting in 1999, the ACC has challenged what other power conference in a friendly, early-season tournament?",C,SEC,Big East,Big 10,Pac-10
"What Conference did the ACC challenge in a friendly, early-season tournament prior to 1999?",D,Pac-10,Big Ten,SEC,Big East
What school won the 2006 ACC Mens Basketball Tournament Championship?,B,NC State,Duke,Wake Forest,UNC
What ACC school won the NCAA championship in 2005?,D,Maryland,Duke,NC State,UNC
"Dean Smith was the all-time wins leader among college coaches until Bobby Knight surpassed him on January 1, 2007. How many seasons did Smith coach?",A,36,37,38,39
