Questions,Correct,A,B,C,D
"In the 1978 movie Animal House, when the Delta boys scam Fawn Lebowitzs friends into going out with them to the Dexter Lake Club, Boon goes to the bar and orders drinks for himself and the other 7. What kind of drink did he order for the other 7 people in the group?",D,Seven Cosmopolitans,Seven Rob Roys,"Seven, Seven and 7s",Seven Carlings
Which of the following characters was not seated on the couch or chairs in the reject section at the Omega House rush party in the movie Animal House?,C,Jugdish,Mohammed,Franklin,Sydney
"The 1978 comedy Animal House was written by Chris Miller, Harold Ramis and Douglas Kenney. Ramis became a well known director. Miller appeared in the movie with a bit part credited as Hardbar.” Kenney; however, had a more prominent role. What character did Kenney portray in the movie?",C,Neidermeyer,Hoover,Stork,Marmalarde
What is Boons first name in the movie Animal House?,C,Daniel,David,Donald,Dennis
"In the 2000 movie The Perfect Storm, what is the name of the bar where the crew hangs out when not at sea?",B,The Shipwreck,The Crows Nest,The Poopdeck,The Wheelhouse
"Although you never see him, there is a fisherman who dies on a The Andrea Gails sister boat at the beginning of the movie The Perfect Storm. What was his name?",B,His name is never mentioned,Ben,Bob,Bill
"In The Perfect Storm, what is the name of The Andrea Gails sister boat, captained by Linda Greenlaw, played by actress Mary Elizabeth Mastrantonio?",C,The Cecile,The Big Red,The Hannah Boden,The Gloucester Girl
"How many days are the crew members home from their latest trip, before they set out on their ill fated trip in The Perfect Storm?",B,3,2,5,4
"In The Perfect Storm, who are the two crew members who jump in the water to save Murphs life when he is pulled overboard by a line that gets hooked through his hand?",A,Sully and Bobby,Bugsy and Sully,Bobby and Billy,Billy and Alfred Peirre
"How many children are left fatherless when The Andrea Gail sinks, and all crew members are lost at sea at the end of The Perfect Storm?",A,3,0,2,5
"In the movie The Perfect Storm, the crew has no idea they were heading into the storm, because their equipment fails, and the weather report never gets to them.",A,False,True,,"Q After meeting to discuss heading back to port busted, Capt. Billy Tyne informs the crew they are heading to what location in search of more and bigger fish?"
"In The Perfect Storm, what is the name of Bobbys girlfriend played by actress Diane Lane?",C,Carol,Cara,Christina,Karen
What type of fish do the fishermen in the movie The Perfect Storm hunt for?,D,Blue marlin,Tuna,Sailfish,Swordfish
"In which movies do you hear the famous line, A martini, shaken, not stirred?",C,The Terminator Series,The Bourne Series,James Bond movies,Indiana Jones Series
"Build it, and he will come is a quote from this drama movie.",D,Bad News Bears,Angels In the Outfield,The Spirit of the Yankees,Field of Dreams
Why so serious? is a tagline from this Batman movie.,D,Batman Begins,Batman Returns,Batman,The Dark Knight
"In which movie was the line, Ill be back delivered?",B,The Matrix Reloaded,The Terminator,Back to the Future,The Matrix
Were going to need a bigger boat is a line delivered in what thriller?,B,The Perfect Storm,Jaws,Speed 2 Cruise Control,Boat Trip
Dont call me Shirley is a quote from this movie.,A,Airplane!,The Terminal,Airport,Air Force One
"What movie, which featured The Stay Puft Marshmallow Man, sparked the catchphrase Who you gonna call??",A,Ghost busters,Poltergeist,The Exorcist,Poltergeist II
Youre one sad strange little man is a line from this movie.,C,Ratatoiullie,A Bugs Life,Toy Story,The Incredibles
Didnt I promise you fireworks? is a memorable quote from this sci-fi movie.,D,War of the Worlds,Aliens II,Aliens,Independence Day
In what year was Back to the Future Part I initially set?,C,1986,1984,1985,1982
"In Back to the Future, Doc Brown asked Marty to meet him at the mall at what time?",B,High Noon,1:15 am,2:15 am,Midnight
Who wrecked the family car in Back to the Future?,B,Jennifer,Biff,Marty,George
Name the mall where Marty and Doc meet at the beginning of the movie Back to the Future?,B,Lone Pine Mall,Twin Pines Mall,Pine Mall,Hill Valley Pine Mall
What speed must the time machine in Back to the Future achieve in order to travel through time?,A,88mph,80mph,100mph,108mph
Who was the first time traveler in the movie Back to the Future?,C,Marty,Doc,Einstein,Marty and Doc
How many gigawatts are necessary to achieve time travel in the movie Back to the Future?,A,1.21,121.0,100,1.00
"In Back to the Future, November 5, 1955 is referred to as a red letter date in history because that is the day Doc hit his head and created time travel.",B,False,True,,Q What problem does Lorraine have in Back to the Future?
"In Back to the Future, when Marty arrives in 1955, where is he?",D,On railroad tracks,At George McFlys house,At the mall,Peabody Ranch
Which of the following powers the time machine featured in the movie Back to the Future?,D,Lithium battery,Regular unleaded gas,Diesel,Plutonium
What makes time travel possible according to fictional character Doc Brown?,A,The Flux Capacitor,Reaching speeds of 100mph,Plutonium,Electricity
"Although this film was still in the theaters when Empires movie poll was conducted, it still won 15th",,"lace on the magazines list of 500 Greatest Movies of All Time. In what Christopher Nolan-directed movie did Heath Ledger win the Golden Globe, SAG and the Los Angeles Film Critics Award for Best Supporting Actor?",The Dark Knight,The Joker,Batman
"In this Brian De Palmas 1983 film, Michelle Pfeiffer as Elvira Hancock makes a stunning entrance in a very slow moving elevator. In what film does Tony Montana sneer You want to play tough? Okay. Meet my little friend.?",B,Miami Vice,Scarface,Public Enemy,Casino
The first rule of the fictional Fight Club is you do not talk about Fight Club. What is the second rule of Fight Club?,D,Only two guys to a fight,One fight at a time,"If its your first night at Fight Club, you have to fight.",You DO NOT talk about Fight Club
"Even decades after its summer debut, this Steven Spielberg movie makes some people afraid to go into the water. In what movie does Martin Brody advise, Youre gonna need a bigger boat.?",C,Titanic,Overboard,Jaws,Dont Go Near the Water
"What character did Humphrey Bogart portray in the 1951 movie, The African Queen?",C,Charlie Allsworth,Martin Worth,Charlie Alnutt,Charlie Anderson
"What work brought Rose Sayer, a character from the movie, The African Queen, to Africa?",B,Cartography,Missionary,Research,Exploration
"What was the name of the German ship that patrolled the lake in the 1951 movie, The African Queen?",C,Bismarck,Von Braun,Louisa,Henrietta
"In the movie classic, The African Queen, what was Charlies drink of choice, until Rose forced him into sobriety?",D,Scotch and boiler water,Straight bourbon,Whiskey and river water,Gin and river water
"In the movie, The African Queen, Charlie and Rose saw what animals, causing Charlie to warn Rose that they are more dangerous than they look?",D,A flock of flamingos,A herd of elephants,A band of chimpanzees,A group of hippos
"Who directed the 1951 classic, The African Queen?",B,John Sturges,John Huston,Walter Huston,Michael Curtiz
"In the movie, The African Queen, how did Charlie and Rose plan to destroy the German war boat on the lake?",B,Make firebombs and torch the boat.,Build homemade torpedoes and ram the war boat.,Ram the boat and puncture the hull.,Sneak aboard and set off an explosive charge.
"In the movie, The African Queen, the safety valve on the Queens boiler was malfunctioning because there was a screwdriver stuck in it.",B,False,True,,"Q What one favor did Charlie ask the captain of the war boat, in the 1951 movie, The African Queen?"
"Which Clint Eastwood movie is a fictionalized account of the making of the movie, The African Queen?",D,The Dark Continent,Eighty Days in The Wild,A Single Rifle Shot,"White Hunter, Black Heart"
"According to her autobiography, who did John Huston tell Hepburn to model her portrayal of Rose after, in the movie, The African Queen?",D,Aimee Semple MacPherson,Amelia Earhardt,Mary Pickford,Eleanor Roosevelt
"In the scene in The African Queen where Charlie was pulling The Queen through the overgrowth, Huston used real leeches in the water without telling Bogart, so his revulsion would be real.",A,True,False,,"Q Who played Roses brother, the minister, in the movie, The African Queen?"
"In the movie, The African Queen, Charlie is American by birth.",A,False,True,,"Q In the movie by the same name, what part of the African Queen gets severely damaged in the trip down the rapids?"
"In the 2000 movie The Patriot, who was the first of Benjamin Martins kids to die?",A,Thomas,Nathan,Gabriel,Susan
Who is the oldest of Benjamin Martins children from the movie The Patriot?,A,Gabriel,Susan,Nathan,Thomas
Who does Gabriel marry in the 2000 movie The Patriot?,B,Margaret Martin,Anne Howard,Anne McFisher,Susan Tavington
What does Benjamin Martin use to stab Tavingtons horse in the film The Patriot?,D,A knife,A bayonet,An axe,The American Flag
"In the 2000 movie The Patriot, who was Occam?",B,Occam was commander of the British army.,Occam was a slave who fought for the Americans to get out of slavery.,Occam was a French man who helped the Americans improve their skills.,Occam supplied food for the American army.
Mel Gibson played Gabriel in the movie The Patriot.,A,False,True,,Q What does Benjamin Martin melt into musket balls in the movie The Patriot?
"In the 2000 movie The Patriot, what was on the necklace that Benjamin gives Gabriels wife?",A,The North Star,It was a locket with Gabriels face in it.,Rust and dirt,A gold and ruby heart
Who do Benjamins children go to stay with in the movie The Patriot?,B,The Howard family,Aunt Charlotte,The Smith family,Uncle Sam
Which of these is not one of Benjamins kids from the 2000 movie The Patriot?,B,Samuel,Elizabeth,William,Margaret
"In the movie The Patriot, how many kids does Benjamin have?",D,Six,Three,Eight,Seven
What year did the movie Raging Bull first hit the movie theatres?,D,1984,1983,1982,1980
Who directed the hit movie from the 80s Raging Bull?,B,Stanley Kubrick,Martin Scorcese,Francis Ford Coppolla,George Lucas
What boxer does Robert De Niro portray in the classic 80s movie Raging Bull?,D,Rocky Marciano,Willy Pep,Rocky Graziano,Jake LaMotta
Joe Pesci appears in the movie Raging Bull.,A,True,False,,"Q In the movie Raging Bull, Robert De Niros character loses his middleweight championship on February 14th 1951, in a fight called the St. Valentines Day Massacre. Who did he lose the championship to?"
What was the name of Jake LaMottas wife in the movie Raging Bull?,C,Tracy Mc,Patty,Vicki,Jennifer
Why did Robert De Niros character show fits of rage towards his brother Joey in the movie Raging Bull?,A,He thought he was having an affair with his wife.,He wanted sole possession of his parents estate.,He crashed his car and didnt tell him.,He spent all his money gambling.
What job does Jake LaMotta take on after he retires from boxing?,B,usher at a movie theatre,stand up comedian and night club owner,bus driver,boxing trainer
"Robert De Niro gained 60 lbs. during mid-shooting of Raging Bull to convert himself from the young muscular boxer to the fat, washed up person his character becomes.",A,True,False,,Q What was the name of the single parent family in the dramatic movie Pay It Forward?
