Questions,Correct,A,B,C,D
One of the most brutal crusades was the Albigensian Crusade (this is true). The aim of this crusade was to eliminate the religion of the Cathars.,A,True,False,,Q Jews saw the Crusades as great help and welcomed knights as heroes.
"The crusaders considered themselves sort of pilgrims and so, before joining a Crusade, they swore a vow to do this.",B,Not to steal any gold,To successfully reach Jerusalem,To preach Christianity to Muslim prisoners,To kill at least ten Muslims
"The military power of the Teutonic Order was broken after the Battle of Grunwald, after a defeat by these two countries.",B,Poland and Estonia,Poland and Lithuania,Poland and Switzerland,Poland and Turkey
This largest Christian military order was established in the aftermath of the First Crusade and is widely known as this.,B,The Knights of St. John,The Knights Templar,The Order of Aviz,Ordo Draconis
All of the Crusades were called upon by Popes.,B,True,False,,"Q NASA was established in this year, on July 29."
"The four events in this question took place on  February 4. However, one of the pairs (event - the year in which it happened) is wrong.",C,First U.S. helicopter was shot down in Vietnam - 1962,Bank of the U.S. Shut Down - 1841,Patty Hearst was kidnapped - 1976,The Yalta Conference commenced - 1945
One of these events did not take place on March 19.,D,Nevada legalized gambling,Americas first recorded bank robbery took place,General Fromm was executed for plot against Hitler,Indira Gandhi led India
The mass suicide in Jonestown took place on this day in 1978.,A,November 18,October 13,November 13,October 18
One of these events did not take place during December.,A,Napoleon died in exile,Bush ordered US troops to Somalia,Irish free state was declared,The Prohibition in the US ended
One of these events did not take place on a summer day.,A,Admiral Nelson was buried at St. Pauls Cathedral,President Adams settled in a new capital,Donald Duck debuted,The 1936 Summer Olympics
1783 Treaty of Paris was signed on this day.,D,November 5,December 6,October 4,September 3
"The Treaty of Brest-Litovsk was signed on March 3, 1918.",A,True,False,,Q Magellan set out on his voyage around the world on this day.
"In 1799, Napoleon began his campaign to conquer the Ottoman Empire, but was eventually defeated at this city.",B,Alexandria,Acco,Bagdhad,Istanbul
The English Navigation Acts were a series of laws which restricted foreign shipping. Resentment against the Navigation Acts was a cause for which war?,B,The English Civil War,The Anglo-Dutch Wars,The Boer War,The Anglo-Berber War
What precipitated the 1969 six-day war between El Salvador and Honduras?,C,Import tariffs on Honduran goods exported into El Salvador,Import tariffs on Salvadoran goods exported into Honduras,A soccer game,Control over the oil reserves in the Gulf of Fonseca
"In the Battle of Gaugamela, 331 B.C. , Alexander the Great of Macedonia defeated which king?",D,Cyrus the Great,Leonidas of Sparta,Marcellus Germanicus,Darius III
"F. D. Toussaint Louverture, a freed self-educated slave, was one of the leaders of which uprising?",C,Sandanista Uprising,Rebellion of Martinique,Haitian Revolt,Revolution of  Devils Island
"What conflict was initiated by a self-proclaimed mystic, named Hong Xiuquan, who claimed that he was the new Messiah?",A,Taiping Rebellion,Turko-Russian War,Opium Wars,Boxer Revolution
"In this 751 A.D. military conflict between Islamic forces and Chinese forces, the Chinese were completely defeated.",A,Talas War,Sino-Turkish War,Opium War,Boxer Revolution
"This conflict, which lasted from 1839 to 1842, is regarded as a trade-inspired war between Great Britain and the Qing Empire in China.",B,The War of the Roses,The First Opium War,The Shanghai Revolution,Boxer Rebellion
"The Great Northern War was the war fought between a coalition of Russia, Denmark-Norway and Saxony-Poland one side and Sweden on the other side. The coalition attacked Sweden in what year?",B,1942,1700,1917,1864
"The Battle of Crécy, which took place on 26 August 1346, was one of the most important battles of a war conflict between which two countries?",A,France and England,France and Flanders,France and Spain,France and Prussia
"In this film, the Vietnam War veteran, played by Roy Scheider experienced a war flashback, involving the execution of an enemy soldier.",A,Blue Thunder,Blackhawk Down,Jaws II,A Bridge  Too Far
"What was the name of the 1989 film, directed by Brian De Palma, in which a Vietnamese girl is kidnapped, raped and murdered by US troops?",D,Platoon,The Village,Apocalypse Now,Casualties of War
In this movie the main character experiences a flashback in which he is tied in a crucifying position and being slowly slashed with a large knife.,A,First Blood,Uncommon Valor,Iron Eagle,Rambo III
"Which country occupied Vietnam from the end of WW II to 1954, setting the scene for a civil war between North and South Vietnam?",D,India,Holland,China,France
The Henry House can be found on which Civil war battlefield?,D,South Mountain,Petersburg,Cedar Creek,Bull Run
Elkhorn Tavern is located on which battlefield?,A,Pea Ridge,Chickamauga,Franklin,Wilsons Creek
Hornets Nest is associated with which battlefield?,A,Shiloh,Corinth,Chattanooga,Iuka
The Burnside Bridge is related to which Civil War battlefield?,D,Glorietta Pass,Chantilly,Cheat Mountain,Antietam
"The Maryes Heights are a landmark, found on which battlefield?",D,Cold Harbor,Chancellorsville,Fair Oaks,Fredericksburg
On which battlefield was Lookout Mountain a dominant feature?,A,Chattanooga,Peachtree Creek,Mechanicsville,Seven Pines
"Farmland, owned by the McPherson family, the Cordori family, the Spangler family, the Culp family, and the Rose family is part of which battlefield?",B,Cedar Mountain,Gettysburg,Franklin,Bull Run
Where was the Mule Shoe located?,C,The WIlderness,Murfreesboro,Spotsylvania,Appomattox
"The Crater is a famous landmark, located on which battlefield?",B,Fair Oaks,Petersburg,Seven Pines,Red River
Where is the Field of Lost Shoes located?,D,Lynchburg,McDowell,Kernstown,New Market
On what date did the Mayflower leave port?,D,September 13,September 20,September 16,September 6
Before its trans-Atlantic voyage the Mayflower was a merchant ship travelling between England and other European countries. What was its primary cargo?,B,rum,wine,livestock,guns
It is estimated that the crew of the Mayflower consisted of how many people?,A,25-30,10-20,30-50,5-10
What is the Mayflowers estimated length?,B,80-100 feet,90-110 feet,115-130 feet,100-125 feet
How wide was the Mayflower estimated to be?,B,40 feet,25 feet,20 feet,35 feet
How many days did it take the Mayflower to make the crossing from England to America?,A,66 days,80 days,77 days,70 days
How many passengers were aboard the Mayflower when it crossed the Atlantic?,C,93,100,102,90
Where did the pilgrims aboard the Mayflower intend to settle?,A,in Virginia,in Pennsylvania,in Ohio,in New York
The Mayflower returned to England in 1621.,A,True,False,,Q In the 1982 film Airplane 2: The Sequel the space shuttle was called the Mayflower 1.
"After the Romans left in 412-413 AD present-day Netherlands was populated by the Franks, Saxons and what other tribe?",D,Jutes,Goths,Angles,Frisians
"According to a legend, what preacher was killed by pagans at the northern city of Dokkum in 754?",D,Clovis,Patrick (Patricius),Radboud,Bonifatius
"In 1596, navigator Cornelis de Houtman set  foot on the shore of  what future colonial possession?",A,Dutch East Indies (Indonesia),New Netherlands (North America),Ceylon (Shri Lanka),Surinam (Dutch Guyana)
What Dutch city was repeatedly plundered by the Vikings?,A,Dorestad,Roodeschool,Elburg,Goes
Dutch independence from Spain (1648) was recognized in this Treaty.,D,Treaty of Soissons,Treaty of Antwerp,Treaty of Beijing,Treaty of Munster
The first Dutch railway opened in this year -- the same year Belgian independence was recognized by the Dutch.,A,1839,1870,1802,1895
What Liberal statesman was Prime Minister of the Netherlands in the mid 19th century?  He drafted constitutional changes following the Paris Revolution of 1848.,B,Anton Adriaan Mussert,Johan Rudolf Thorbecke,Henri Gerard Winkelman,Pieter Jelles Troelstra
"Who was the second wife (1879) of King William the Third of Netherlands? Her only daughter, Wilhelmina ascended the throne on September 6th, 1898 at the age of eighteen.",A,Emma,Constance,Valerie,Odette
"What was the nickname of William, Prince of Orange, Count of Nassau (Willem, Prins van Oranje, Graaf van Nassau), killed in 1584 in the city of Delft?",D,The Conqueror,The Wealthy,The Bold,The Silent
"Most people thought a flight to the Moon would be impossible. Many developments had to take place, before it could even be seriously considered. One such development was the launch of the first artificial satellite in space, by the Soviet Union. What was the satellites name?",A,Sputnik One,Vostok One,Luna One,Spusk One
"This was the second NASA space project. It helped develop the techniques, that made the famous Apollo missions possible. This spacecraft, the most sophisticated of its time, was launched by a converted Titan 2 rocket.",B,Voyager,Gemini,Atlas,Mercury
Luna 1 was the first spacecraft to land on the Moon.,A,False,True,,"Q President Kennedy once said I believe this nation should commit itself to achieving the goal, before this decade is out, of landing a man on the moon and returning him safely to the Earth. This was the goal of the Apollo project. Which one of these rockets was used to launch the Apollo spacecraft?"
"The project of the Soviet Union, that aimed at the Moon, was the Luna programme. Although all of the Luna missions were unmanned, they were pioneers in many space explorations. Which one of these missions was the first to take pictures of the far side of the Moon?",C,Luna 9,Luna 2,Luna 3,Luna 12
"Neil Armstrong, Edwin Aldrin and Bill Anders were the three astronauts on Apollo 11.",B,True,False,,"Q On October 24, 1960 a rocket exploded on a launchpad at Baikonur Cosmodrome and caused the death of over 100 military personnel, engineers, and technicians.  While once thought to have been space related, it later became known that the accident was connected with the development of a new Intercontinental Ballistic Missile. The incident was covered up by the Soviet government and did not emerge until the 1990s.   What is this incident known as?"
