Questions,Correct,A,B,C,D
What is the proper name of Queen Elizabeth IIs realm?,C,The Kingdom of Great Britain,"The Kingdom of Great Britain, Ireland and Scotland",The Kingdom of Great Britain and Northern Ireland,The Kingdom of England
On what day in March was Julius Caesar assassinated?,A,15,17,13,12
"In the Roman calendar, every month had a particular day called ides.",A,True,False,,"Q According to the Roman calendar, in which of these months did the day of ides fall on the same day as in March ?"
"In the Roman calendar, what did the day called ides mark each month?",D,The changing of Gods,A celebration of the dead,The months end,The full moon
In what year was Julius Caesar killed?,B,50 BCE,44 BCE,38 BCE,40 BCE
Where did the assassination of Julius Caesar take place?,A,The Pompey Theatre,The town center,The Temple of Venus,The Senate
Julius Caesar was struck down by his assassins while on his way to what location?,A,Temple of Venus,The Pompey Theatre,The Senate,The Temple of Zeus
From the Halls of Montezuma,,"o the Shores of Tripoli,",e fight our countrys battles,n the air on land and sea.,s the beginning of what song related to the United States Marine Corps?
The United States Marine Corps is a Department of the United States Army.,A,False,True,,"Q During the battle of Belleau Wood, the U.S. Marines fierceness and toughness earned them the respect of the Germans, who rated them of storm-trooper quality. What nickname did the U.S. Marines reportedly earn in this battle?"
"Benjamin Franklin, famous statesman and inventor, was born on January 17 of what year?",D,1726,1704,1724,1706
"This actress, who played on The Golden Girls, was born On January 17, 1922.",A,Betty White,Bea Arthur,Estelle Getty,Rue McClanahan
"Which famous boxer, born on January 17, won a gold medal in the 1960 Olympics?",C,Henry Cooper,Joe Fraizer,Muhammad Ali,Mike Tyson
"Two significant earthquakes occurred on January 17. The first was a 6.7 magnitude earthquake in Northbridge, California. The second was a 7.3 magnitude earthquake near Kobe, Japan. In what two consecutive years did they occur?",A,1994 and 1995,1999 and 2000,1862 and 1863,1976 and 1977
"On January 17, 2006, this person became the second oldest inmate to be executed in the United States since 1976.",C,Al Capone,Stanley Williams,Clarence Ray Allen,"John B. Nixon, Sr."
Award-winning American author Robert Cormier died on January 17.,A,False,True,,Q St. Patricks Day is traditionally a feast day celebrating the Patron Saint of what country?
"The first American St. Patricks Day Parade was held in Boston, Massachusetts.",B,False,True,,Q The first St. Patricks Day parade organized in the Irish Free State was held in 1931 in what city?
Green has always been the color associated with St. Patricks Day.,B,True,False,,Q In what city does the largest St. Patricks Day Parade take place?
"More than 300,000 marchers participated in the 2006 St. Patricks Day Parade in New York City.",B,True,False,,Q In the past St. Patricks Day was celebrated only as a strictly religious holiday. When did it become a public holiday?
"In this city, St. Patricks Day is celebrated in bars such as the Silver Dollar Saloon, the MM Cigar Store, The Irish Times Pub and the traditional parade is led by the Ancient Order of Hibernians.",B,"Deluth, Iowa","Butte, Montana","Hanibal, Missouri","Philadelphia, PA"
The players of which of these baseball teams do NOT wear green uniforms on St. Patricks Day?,C,New York Yankees,Boston Red Sox,Pittsburgh Pirates,St. Louis Cardinals
"This treaty was signed on February 7, 1992 by the members of the European Community, resulting in the creation of the European Union.",A,Maastricht Treaty,Treaty of Rome,Treaty of Paris,Treaty of Amsterdam
"The European Economic Community, informally called the Common Market, was established by the Treaty of Rome in what year?",C,1947,1961,1957,1960
All euro coins have a common side showing the denomination and a national side showing an image specifically chosen by the country that issued it.,A,True,False,,"Q This country opted to stay out of the European Community during a referendum in 1972. On the next referendum, held in 1994, its people rejected the proposal to join the European Union."
"The head office of the European Central Bank, established on June 1, 1998, is located in which city?",D,Paris,London,Brussels,Frankfurt
"Which statement about the European Commission, the executive body of the European Union, is true?",D,It is one of the three main institutions governing the European Union,The Commission is divided into departments known as Directorates-General (DG),It proposes and implements legislation,All of these
What institution of the European Union is directly elected by EU citizens once every five years?,B,None of these,The European Parliament,The European Commission,The European Council
The Council of Europe and the Council of the European Union are one and the same body.,A,False,True,,"Q The European Court of Justice, the Supreme Court of the European Union, is based in which country?"
"Las Vegas is situated in a high desert valley roughly 2,500 feet above sea level. What provides its main source of water?",D,Lake Havasu,Lake Mojave,Wells,Colorado River
"What Las Vegas building, completed in 1996, offers two observation decks, a revolving restaurant, and  thrill rides?",C,MGM Grand,Bellagio,Stratosphere,Vegas World
"Out in the Mojave desert, Las Vegas is far from any other metropolitan areas. Which is the closest?",D,Phoenix,Salt Lake City,San Diego,Los Angeles
"Which casino-hotel in Las Vegas opened on April 28, 2005 and at the time of its completion was the largest privately-funded construction project in the U.S.?",C,Excalibur,Mandalay Bay,Wynn Las Vegas,Bellagio
"If you travel southeast from Las Vegas, youre heading toward two tourist attractions. One is 35 miles away, the other is a couple hundred miles further. Name them.",D,"Zion, Bryce Canyon","Mt. Charleston, Death Valley","Valley of Fire, Zion","Hoover Dam, Grand Canyon"
Which of the following is the major interstate highway running through Las Vegas?,A,I-15,I-40,I-10,I-215
Only part of The Las Vegas Strip is located within Las Vegas.,A,True,False,,Q The area code for Las Vegas is 702. This was the code for all of Nevada until 1996. What is now the area code for the rest of the state?
"Which of these is the mountain that boasts a skiing area, a lodge complete with cabins, hiking trails, and alpine terrain all within 50 miles of the center of the Las Vegas valley?",D,Mt. Baldy,Sunrise Mountain,Telescope Peak,Mt. Charleston
Nike started the Just Do It? campaign in this year.,A,1988,1992,1986,1990
"Adidas acquired the Salomon Group with the brands Salomon, TaylorMade, Mavic and Bonfire in December 1997. What is the name of the new company?",B,SalomonAdidas Sports,Adidas-Salomon AG.,Galaxy,AdiSalo
What is Y-3?,D,An Adidas accessories collection,The mechanism of a Nike watch,A new cushioning technology from Nike,A collaboration between Adidas and designer Yohji Yamamoto
"Adidas was a company of two brothers. In 1948 one of them - Rudolf,  left it and created his own brand. Which is it?",B,Kenvelo,Puma,Umbro,Reebok
Which of these Nike events took place before the 90s?,C,Six NIKE athletes help win the Olympic gold medal in basketball.,NIKE launches P.L.A.Y. - Participate in the Lives of Americas Youth - a call to action for everyone to help kids get and stay active.,"NIKE establishes Athletics West, a safe house for world-class athletes to train for Olympic competition.",NIKEs Reuse-A-Shoe breaks ground by recycling old athletic shoes into material for resurfacing sports courts.
Oklahoma means “Home of the Red Man” in which Native American language?,D,Cherokee,Osage,Apache,Choctaw
What city was the first state capital of Oklahoma?,D,Tulsa,Oklahoma City,Lawton,Guthrie
In what year did Oklahoma enter the union as the 46th state?,A,1907,1892,1889,1917
The term Trail of Tears refers to which of these?,D,The wagon trail that settlers followed across Indian and Oklahoma Territories during the 19th century.,"The route of the old cattle drives that crossed the Oklahoma panhandle between Texas and Dodge City, Kansas.",The stretch of I-35 between Norman and the Cotton Bowl Stadium in Dallas when the University of Oklahoma football team plays the University of Texas.,The forced relocation of the Choctaws in 1831 and the Cherokees in 1838 from the southeastern United States.
"What is the original meaning of the term Sooner, which came into use in 1889 according to the Oklahoma Historical Society?",B,Its the name of the first commercial oil well drilled in Oklahoma Territory in 1897.,A person who tried to settle in the Unassigned Lands before they were opened for settlement.,A person who settled legally in the Unassigned Lands.,None of these.
When did the Native Americans finally receive U.S. citizenship through The Indian Citizenship Act?,B,1991,1924,1955,1876
Which of the following was not taught to Native American children at Indian boarding schools during the 19th century and early 20th century?,A,Native American languages,"English, writing","English, reading",Christianity
"According to a law, Native Americans were not allowed to enter Boston until which year?",C,1995,1945,2005,1885
"The forced relocation of the Cherokee and the Choctaw to the western states, resulting in the death of 4,000 Native Americans, is known by what name?",D,The Ghost Trail,The Battle of Little Bighorn,Wounded Knee,The Trail of Tears
Members of what Native American nation live on the Cheyenne River Indian Reservation?,C,Seminole,Apache,Lakota,Nez Perce
Which of these names doesnt refer to the U.S. federal legislation that restored Native American self-government on a tribal basis in 1934?,A,The Curtis Act,The Indian Reorganization Act,The Indian New Deal,The Wheeler-Howard Act
Which one of these is not a group belonging to the Apache nation?,B,Chiricahua,Assiniboine,Mescalero,Jicarilla
"What measures, related to Native American tribes, did the National Collegiate Athletic Association take in 2005?",B,They founded a scholarship for Native American athletes.,They banned the abusive Native American imagery and nicknames in athletics.,They allowed Native American teams to take part in tournaments.,They created the Native American Soccer League.
"This incident took place on June 26, 1975 on the Pine Ridge reservation and was later depicted in Michael Apteds 1992 movie Incident at Oglala.",C,Leonard Peltier and two FBI agents died of an unknown disease on the Pine Ridge reservation.,The bodies of two FBI agents were found in Leonard Peltiers backyard.,Two FBI agents were shot in a shootout and Leonard Peltier was convicted.,Two FBI agents were found guilty for the murder of Leonard Peltier.
Who invented the writing system of the Cherokee language?,C,Black Kettle,Sitting Bull,Sequoyah,Wes Studi
"Although the whole Committee of Five participated in the drafting of the US Declaration of Independence, this man was the principal author of the Declaration.",C,Robert R. Livingston,Roger Sherman,Thomas Jefferson,John Adams
"The final version of the Declaration of Independence was adopted by the Continental Congress on July 4, 1776. In which state did this happen?",B,Connecticut,Pennsylvania,Massachusetts,Virginia
"Fifteen days after the signing of the Declaration, the Congress ordered a copy to be engrossed for the delegates of the colonies to sign. Who was the first person to sign this copy?",C,Thomas Jefferson,Benjamin Franklin,John Hancock,John Adams
