Questions,Correct,A,B,C,D
The music of this modern period combines some features from classical music with trends from the 20th century. Shostakovich appears to be among the most famous composers of the period.,B,Serialism,Neoclassicism,Minimalism,Classicism
This music became popular in the mid 1900s. It was characterized by the use of very little musical material and repetition of patterns.,B,Expressionism,Minimalism,Neoclassicism,Modernism
"During this period, Church was the major patron of music. That is why a great number of composers were associated with it. Just like composer Hildegard von Bingen, who was an abbess of a convent.",D,Renaissance,Classical period,Romantic period,Middle Ages
During this period the Italian madrigal and the French chanson were created as new types of music. Instrumental music became widely popular. Claudio Monteverdi was the leading composer of this time.,A,Renaissance,Classical period,The Restoration,Middle Ages
The musical elements used during this period were well defined and clear. The music uses fragments from other cultures or from European ethnic groups. Bela Bartok is one of the composers associated with this period.,A,Primitivism,Neoromanticism,Expressionism,Neoclassicism
The song Rescue Me was a huge hit song for this singer in 1965.,B,Aretha Franklin,Fontella Bass,Linda McCartney,Etta James
"What instrument made these men famous: Vladimir Horowitz, Arthur Rubinstein, Sergei Rachmaninoff, and Glenn Gould.",A,Piano,Violin,Viola,Flute
"Which instrument made these men famous: Jascha Heifetz, Itzhak Perlman, Isaac Stern and Joshua Bell?",D,Viola,Piano,Flute,Violin
Which of the following was not a great conductor?,D,Fritz Reiner,George Solti,Otto Klemperer,Claudio Brendel
"Wagon Wheels is a part of Symphony 9, From the New World, written by this famous composer.",A,Dvorak,Tchaikovsky,Mendelssohn,Lalo
Which great 20th century composer wrote Rite of Spring?,C,Claude  Debussy,Richard Strauss,Igor Stravinsky,Hector Berlioz
Which of the following was not written by Puccini?,B,Turandot,William Tell,Manon Lescaut,La Boheme
The theme music for 2001 A Space Odyssey  was composed by this man.,A,Richard Strauss,Steve Post,Claudio Monteverdi,John Williams
Who released the album Ropin the Wind in 1991?,C,Brooks  Dunn,Chris LeDoux,Garth Brooks,George Straight
Who performed the song Straight Tequila Night in 1992?,D,Aaron Tippin,Doug Stone,Tracy Lawrence,John Anderson
"Which country music artist, known for the song Hello Darlin , died in 1993?",C,George Jones,Chris LeDoux,Conway Twitty,Johnny Cash
Who performed Dust on the Bottle in 1995?,C,Wade Hayes,Mark Chesnut,David Lee Murphy,Clay Walker
In what year did Tim McGraw and Faith Hill tie the knot?,A,1996,1991,1992,1994
Who performed the song Strawberry Wine in 1996?,B,Trisha Yearwood,Deana Carter,Patty Loveless,Faith Hill
Clay Walker performed the song Rumor Has It in 1997.,A,True,False,,"Q This bands 1982 album, Lexicon of Love, contained the hits Poison Arrow and The Look of Love."
"This group was among the first artists to abandon punk in favor of the new wave.  Notable hits include Friend or Foe, Kings of the Wild Frontier and Goody Two Shoes.",C,Talking Heads,The Jam,Adam  the Ants,Roxy Music
"Steppin Out, Breaking Us In Two and Is She Really Going Out With Him? were big hits in the 1980s for this musician.",D,Howard Jones,Gary Numan,Peter Schilling,Joe Jackson
In 1982 this band scored a hit with Der Kommissar.,A,After the Fire,Art of Noise,Wall of Voodoo,Berlin
This artist is perhaps best known for his 1982 song She Blinded Me With Science.,C,Elvis Costello,Joe Jackson,Thomas Dolby,Peter Gabriel
"This group recorded several successful synthesizer based songs including Doctor, Doctor and Hold Me Now.",D,Soft Cell,A-ha,Missing Persons,Thompson Twins
"This band is perhaps best known for their first single, a cover of the classic Burt Bacharach song (Theres) Always Something There to Remind Me.",D,Missing Persons,Aldo Nova,The Romantics,Naked Eyes
"This groups 1982 album, The Hurting, contained the U.K. top 5 hits Mad World, Pale Shelter, and Change.  Their 1984 follow up LP was a much bigger success, going quintuple-platinum.",A,Tears for Fears,Depeche Mode,Men at Work,Frankie Goes to Hollywood
"In 2003 the band No Doubt recorded a successful cover version of the song Its My Life, originally recorded by this English new wave band in 1984.",A,Talk Talk,The Tubes,Tubeway Army,Tom Tom Club
"One Thing Leads To Another was a successful single from this bands 1983 album, Reach the Beach.",D,A Flock of Seagulls,Til Tuesday,Midnight Oil,The Fixx
"They are one of the longest-lived and most successful bands to have emerged from the New Wave era. Notable songs include: Just Cant Get Enough, People Are People, and Master and Servant.",D,The Cure,New Order,Pet Shop Boys,Depeche Mode
"By 1986 the new wave movement was beginning to decline; however, this musical team still scored a successful synthesizer hit with West End Girls.",A,Pet Shop Boys,Wang Chung,The Smiths,Love and Rockets
This English artist had hits with New Song in 1983 and What is Love? in 1984.,B,Corey Hart,Howard Jones,Nik Kershaw,Peter Gabriel
Come On Eileen by this band was the biggest-selling British single of 1982.,D,Bronski Beat,INXS,Fun Boy Three,Dexys Midnight Runners
"After leaving the influential band Tubeway Army, this artist began a solo career with the hit single Cars in 1980.",B,Falco,Gary Numan,Gavin Rossdale,Peter Murphy
The song featured in the sound clip was released by this artist in 1982 from their album After the Snow.  The song was included in the movie Valley Girl (1983).,D,Madness,The Ocean Blue,World Party,Modern English
"This reggae influenced band from Birmingham, England achieved chart success with Red Red Wine in 1983.",C,Squeeze,The Members,UB40,Madness
"This band is generally known for their 1985 hit If You Leave for the movie Pretty in Pink, but had achieved substantial success in the U.K. prior to the soundtrack.",C,Dexys Midnight Runners,Public Image Ltd.,Orchestral Manoeuvres in the Dark,Frankie Goes to Hollywood
"Annie Lennox and Dave Stewart comprise this musical act formed in 1980, which has since sold over 75 million records.",A,Eurythmics,Roxette,Ace of Base,The Sundays
This husband and wife duo topped the dance chart in 1986 with the song featured in the audio clip.,D,Soul II Soul,Tom Tom Club,Pepsi  Shirlie,Nu Shooz
Shattered Dreams was a popular US and UK hit for this band in 1987.,B,Cutting Crew,Johnny Hates Jazz,Glass Tiger,Hothouse Flowers
"In the 70s and early 80s, heavy metal was gritty and hard-hitting (see AC/DC and Black Sabbath).  By the mid to late 80s, it had mutated into what is now called hair metal (see Warrant and Winger).  Which hair band released the song featured in the audio clip, easily recognizable by its keyboard intro?",C,Cinderella,Poison,Europe,Bon Jovi
"The song featured in the audio clip was a top ten hit for this duo, which consisted of a funk session musician and a Hispanic a cappella vocalist.",A,Sly Fox,Timex Social Club,Lisa Lisa and Cult Jam,Club Nouveau
The audio clip is from the intro to a top ten hit from this group consisting of three female vocalists.,D,Destinys Child,En Vogue,Wilson Phillips,Exposé
Which British band released the hit Breakout in 1987?,B,Xscape,Swing Out Sister,Information Society,Sweet Sensation
"This bands single Heart and Soul (featured in the audio clip) reached #4 in the US, and #1 in the UK charts in 1987.",D,Wilson Phillips,Huey Lewis  The News,Roxette,TPau
Kyrie and Broken Wings were both successful hits for singer and guitarist Richard Marx.,B,True,False,,"Q Dont Worry, Be Happy was the title of a popular song in 1988 by this artist."
The 1987 George Michael song featured in the audio clip was a track from which mega-selling album?,C,Listen Without Prejudice Vol. 2,Listen Without Prejudice Vol.1,Faith,Make It Big
"What is the title of the song featured in the audio clip by Paula Abdul from her 1988 album, Forever Your Girl?",C,(Its Just) The Way That You Love Me,Opposites Attract,Straight Up,Cold Hearted
This UK band scored a catchy minor hit in 1988 with their single Crash.,A,The Primitives,The Cardigans,Bananarama,Darling Buds
This 1989 song by The Bangles reached the #1 chart position in six different countries.,D,Manic Monday,Hazy Shade of Winter,In Your Room,Eternal Flame
"What popular folk group of the 60s and 70s recorded John Denvers song Leaving On A Jet Plane which went on to be their first, and only, number 1 hit?",D,The Chieftains,The Clancy Brothers with Tommy Makem,The Ian Campbell Folk Group,"Peter, Paul and Mary"
"Name John Denvers fourth album, which was a breakthrough for him in the United States because it contained the single Take Me Home, Country Roads?",B,Back Home Again,"Poems, Prayers and Promises",Rocky Mountain High,"Take Me Home, Country Roads"
What was the title of John Denvers song that included the line I spent a week there one day?,D,Marieyya Came Softly,Back Home Again,Columbus Is My Kinda Town.,"Saturday Night in Toledo, Ohio."
Singer John Denver was also well known for his photographs of people and places.,B,False,True,,"Q On what album, from 1971, did John Denver include his dramatic reading of a poem about the horrors of war, entitled The Box?"
John Denver has been commonly referred to as The Poet of the ___________.,C,People,Environment,Planet,Earth
John Denver guest-hosted many times the TV show Late Night with David Letterman.,A,False,True,,"Q In early 1997, John Denver filmed an episode for the Nature series, centering on the natural wonders that inspired many of his best-loved songs. The show contained his last song which he composed while rafting along the Colorado River with his son and daughter. What was the title of the song?"
"Complete these lyrics from Led Zeppelins song, Black Dog:",,,"ey, hey, mama, said the way you move","onna make you sweat, gonna make you groove.","h, oh, child, way you shake that thing"
"Complete these lyrics from Led Zeppelins song All My Love, written by Robert Plant and John Paul Jones:",,,ours is the cloth mine is the hand that sews time.,is is the force that lies within.,"urs is the fire, all the warmth we can find ."
"Complete these lyrics from Led Zeppelins song, For Your Life:",,,"hen you blow it, babe",ou got to blow it right,"h baby, if you fake it, mama"
Complete these lyrics from Led Zeppelins song Heartbreaker:,,,ey fellas have you heard the news?,ou know that Annies back in town?,t wont take long just watch and see
Complete these lyrics from Led Zeppelins blues rock song Since Ive Been Loving You:,,,"orking from seven to eleven every night,","t really makes life a drag, I dont think thats right.",ve really been ....................
"The following lyrics are from the first track of Led Zeppelins album, Houses of the Holy:",,,"had a dream, Oh, yeah, Crazy dream, uh-huh.","nything I wanted to know, Any place I needed to go",ear my song
"Complete these lyrics from The Rain Song, a love ballad by Led Zeppelin:",,,ou are the sunlight in my growing-,o little warmth Ive felt before.,t isnt hard to feel me glowing-
"Complete these lyrics from Led Zeppelins song, Sunshine Woman:",,,he got a ___________,hine like gold,ot a mortgage on my body
"Complete these lyrics from Led Zeppelins song, Nadine:",,,"got on a city bus and found a vacant seat,","thought I saw my future bride walking up the street,","shouted to the driver hey conductor, you must slow down."
